accountNumber,acqCountry,availableMoney,cardCVV,cardLast4Digits,cardPresent,creditLimit,currentBalance,customerId,enteredCVV,expirationDateKeyInMatch,isFraud,merchantCategoryCode,merchantCountryCode,merchantName,posConditionCode,posEntryMode,transactionAmount,transactionType,accountOpenDate_year,accountOpenDate_month,accountOpenDate_day,transactionDateTime_year,transactionDateTime_month,transactionDateTime_day,transactionDateTime_hour,transactionDateTime_minute,transactionDateTime_second,currentExpDate_year,currentExpDate_month,currentExpDate_day,dateOfLastAddressChange_year,dateOfLastAddressChange_month,dateOfLastAddressChange_day
917216469,3,8536.87,126,7872,1,15000.0,6463.13,917216469,126,0,1,5,3,1805,0,2,268.84,1,2014,9,18,2016,1,31,17,8,38,2026,6,1,2014,9,18
917216469,3,4160.55,251,4514,1,15000.0,10839.45,917216469,251,0,1,5,3,20,0,1,86.47,1,2014,9,18,2016,2,17,4,18,41,2024,6,1,2014,9,18
917216469,3,1951.68,251,4514,1,15000.0,13048.32,917216469,251,0,1,5,3,1,0,2,389.45,1,2014,9,18,2016,2,21,6,50,9,2019,11,1,2014,9,18
917216469,3,10063.93,126,7872,1,15000.0,4936.07,917216469,126,0,1,5,3,186,0,2,100.82,1,2014,9,18,2016,3,16,19,47,47,2025,8,1,2016,3,15
917216469,3,11743.34,126,7872,0,15000.0,3256.66,917216469,126,0,1,10,3,609,1,2,185.64,1,2014,9,18,2016,3,26,8,10,4,2025,4,1,2016,3,15
917216469,3,12725.6,126,7872,0,15000.0,2274.4,917216469,126,0,1,10,3,1147,0,0,676.16,1,2014,9,18,2016,4,2,15,36,45,2022,5,1,2016,3,15
917216469,3,2911.43,251,4514,0,15000.0,12088.57,917216469,251,0,1,10,3,682,0,0,216.68,1,2014,9,18,2016,4,14,10,27,11,2021,3,1,2016,3,15
917216469,3,7378.68,126,7872,0,15000.0,7621.32,917216469,126,0,1,10,3,661,0,2,397.72,1,2014,9,18,2016,4,18,20,17,56,2019,4,1,2016,3,15
917216469,3,9472.83,126,7872,0,15000.0,5527.17,917216469,126,0,1,10,3,2195,1,1,34.01,1,2014,9,18,2016,5,4,19,48,42,2027,8,1,2016,3,15
917216469,3,3990.82,126,7872,0,15000.0,11009.18,917216469,126,0,1,10,3,650,0,1,422.42,1,2014,9,18,2016,5,8,22,29,46,2027,8,1,2016,3,15
917216469,3,4007.68,251,4514,0,15000.0,10992.32,917216469,251,0,1,10,3,2261,0,2,485.55,1,2014,9,18,2016,5,22,9,42,18,2027,7,1,2016,3,15
917216469,3,1113.74,251,4514,0,15000.0,13886.26,917216469,251,0,1,10,3,639,0,0,554.3,1,2014,9,18,2016,5,25,14,51,59,2026,2,1,2016,3,15
917216469,3,2891.03,126,7872,1,15000.0,12108.97,917216469,126,0,1,10,3,1308,0,0,65.33,1,2014,9,18,2016,5,30,12,58,56,2030,5,1,2016,3,15
917216469,3,11375.07,126,7872,0,15000.0,3624.93,917216469,126,0,1,10,3,2288,0,2,80.13,1,2014,9,18,2016,6,16,2,19,28,2029,3,1,2016,3,15
917216469,3,10538.3,126,7872,1,15000.0,4461.7,917216469,126,0,1,5,3,153,0,0,185.03,1,2014,9,18,2016,6,25,2,17,5,2023,10,1,2016,3,15
917216469,3,4532.09,126,7872,0,15000.0,10467.91,917216469,126,0,1,5,3,603,1,0,28.71,1,2014,9,18,2016,6,29,5,44,11,2025,9,1,2016,3,15
917216469,3,13723.06,126,7872,0,15000.0,1276.94,917216469,126,0,1,10,3,1238,0,0,346.15,1,2014,9,18,2016,7,2,14,44,55,2024,6,1,2016,3,15
917216469,3,1228.87,251,4514,1,15000.0,13771.13,917216469,251,0,1,5,3,18,0,1,721.3,1,2014,9,18,2016,7,10,21,23,25,2025,7,1,2016,3,15
917216469,3,13730.12,251,4514,1,15000.0,1269.88,917216469,251,0,1,5,3,19,0,2,224.16,1,2014,9,18,2016,7,20,11,17,42,2031,5,1,2016,7,18
917216469,3,5764.68,126,7872,0,15000.0,9235.32,917216469,126,0,1,10,3,2212,0,2,131.53,1,2014,9,18,2016,7,26,20,23,50,2025,11,1,2016,7,18
917216469,3,5394.64,126,7872,0,15000.0,9605.36,917216469,126,0,1,10,3,2220,0,0,19.48,1,2014,9,18,2016,7,26,21,9,10,2026,8,1,2016,7,18
917216469,3,1383.73,126,7872,1,15000.0,13616.27,917216469,126,0,1,5,3,185,0,2,371.16,1,2014,9,18,2016,7,30,13,28,7,2025,3,1,2016,7,29
917216469,3,3738.96,251,4514,0,15000.0,11261.04,917216469,251,0,1,10,3,1180,0,0,279.8,1,2014,9,18,2016,8,19,12,44,28,2028,2,1,2016,8,1
917216469,3,2554.51,126,7872,1,15000.0,12445.49,917216469,126,0,1,5,3,18,0,0,449.69,1,2014,9,18,2016,8,20,5,54,21,2019,6,1,2016,8,1
917216469,3,1908.17,251,4514,1,15000.0,13091.83,917216469,251,0,1,5,3,185,0,2,32.54,1,2014,9,18,2016,8,23,15,28,1,2024,8,1,2016,8,1
917216469,3,13173.43,251,4514,0,15000.0,1826.57,917216469,251,0,1,10,3,2280,0,2,702.56,1,2014,9,18,2016,8,24,19,49,31,2026,1,1,2016,8,1
917216469,3,9107.62,251,4514,0,15000.0,5892.38,917216469,251,0,1,10,3,1268,0,0,302.28,1,2014,9,18,2016,8,27,9,24,55,2022,6,1,2016,8,1
917216469,3,11063.34,251,4514,0,15000.0,3936.66,917216469,251,0,1,10,3,657,0,2,200.31,1,2014,9,18,2016,9,3,13,5,4,2025,10,1,2016,8,1
917216469,3,3900.28,126,7872,1,15000.0,11099.72,917216469,126,0,1,5,3,3,0,2,339.93,1,2014,9,18,2016,9,9,5,37,35,2031,12,1,2016,8,1
917216469,3,4934.85,251,4514,1,15000.0,10065.15,917216469,251,0,1,5,3,13,0,2,12.18,1,2014,9,18,2016,9,29,10,15,0,2026,7,1,2016,8,1
917216469,3,4599.26,251,4514,1,15000.0,10400.74,917216469,251,0,1,5,3,1,2,2,104.86,1,2014,9,18,2016,10,10,5,4,25,2026,2,1,2016,8,1
917216469,3,4429.38,251,4514,1,15000.0,10570.62,917216469,251,0,1,5,3,20,0,0,222.47,1,2014,9,18,2016,10,10,8,23,29,2021,12,1,2016,8,1
917216469,3,11015.14,251,4514,1,15000.0,3984.86,917216469,251,0,1,10,3,2287,2,0,130.11,1,2014,9,18,2016,11,3,19,27,29,2028,11,1,2016,8,1
917216469,3,5495.82,126,7872,1,15000.0,9504.18,917216469,126,0,1,5,3,359,0,2,95.33,1,2014,9,18,2016,11,22,1,54,10,2026,10,1,2016,8,1
917216469,3,3951.58,251,4514,1,15000.0,11048.42,917216469,251,0,1,10,3,2289,0,2,123.18,1,2014,9,18,2016,11,23,5,59,43,2031,11,1,2016,8,1
342890252,3,2560.12,194,9391,1,5000.0,2439.88,342890252,194,0,1,11,3,848,0,1,93.43,1,2010,10,4,2016,7,26,16,38,0,2019,5,1,2010,10,4
342890252,3,2491.69,194,9391,1,5000.0,2508.31,342890252,194,0,1,11,3,798,1,2,22.26,1,2010,10,4,2016,8,8,3,5,31,2027,1,1,2010,10,4
342890252,3,2085.07,371,5347,0,5000.0,2914.93,342890252,371,0,1,11,3,858,0,0,87.41,1,2010,10,4,2016,8,27,20,36,14,2020,3,1,2010,10,4
959820919,3,14973.32,248,7534,0,15000.0,26.68,959820919,248,0,1,14,3,2471,0,2,305.45,1,2015,12,6,2016,2,24,22,8,8,2029,4,1,2015,12,6
959820919,3,14332.4,248,7534,0,15000.0,667.6,959820919,248,0,1,14,3,2479,0,2,69.49,1,2015,12,6,2016,6,16,12,57,35,2020,12,1,2015,12,6
838834315,3,500.0,325,323,1,500.0,0.0,838834315,325,0,1,3,3,1534,0,2,68.1,1,2009,9,9,2016,2,10,6,14,50,2023,8,1,2009,9,9
838834315,3,262.69,325,323,1,500.0,237.31,838834315,325,0,1,3,3,1536,0,2,359.83,1,2009,9,9,2016,8,28,0,45,6,2024,10,1,2009,9,9
838834315,3,417.47,325,323,1,500.0,82.53,838834315,325,0,1,3,3,1535,0,2,63.39,1,2009,9,9,2016,8,28,1,37,19,2025,2,1,2009,9,9
838834315,3,379.08,325,323,1,500.0,120.92,838834315,325,0,1,3,3,1535,0,1,37.06,1,2009,9,9,2016,9,15,5,43,47,2022,5,1,2009,9,9
838834315,3,256.07,325,323,1,500.0,243.93,838834315,325,0,1,3,3,1535,0,1,37.06,2,2009,9,9,2016,9,25,13,4,6,2022,5,1,2009,9,9
333031233,3,9851.25,618,5759,1,10000.0,148.75,333031233,618,0,1,5,3,157,0,0,212.48,1,2015,10,3,2016,10,30,0,48,4,2024,10,1,2015,10,3
911206464,3,10000.0,354,5072,1,10000.0,0.0,911206464,354,0,1,4,3,732,0,1,206.05,1,2014,8,6,2016,10,19,0,15,58,2018,11,1,2014,8,6
727674832,3,4701.84,534,3795,0,7500.0,2798.16,727674832,534,0,1,10,3,2324,0,2,261.9,1,2015,12,14,2016,8,23,19,48,1,2021,6,1,2015,12,14
173903557,3,108.73,288,4910,1,250.0,141.27,173903557,288,0,1,4,3,759,0,2,38.05,1,2015,3,28,2016,4,24,11,27,25,2028,11,1,2016,2,24
173903557,3,129.83,799,0,1,250.0,120.17,173903557,799,0,1,4,3,1930,0,2,469.89,1,2015,3,28,2016,10,26,2,21,29,2021,2,1,2016,6,16
781113843,3,5337.56,972,1421,0,7500.0,2162.44,781113843,972,0,1,10,3,2238,0,0,301.08,1,2012,10,8,2016,10,1,14,44,8,2019,8,1,2012,10,8
741555408,3,49435.4,401,9127,1,50000.0,564.6,741555408,401,0,1,11,3,1562,0,2,523.07,1,2015,12,18,2016,1,31,23,30,3,2026,8,1,2015,12,18
741555408,3,49318.07,246,2339,0,50000.0,681.93,741555408,246,0,1,11,3,1615,0,1,92.94,1,2015,12,18,2016,8,18,7,47,52,2030,12,1,2015,12,18
741555408,3,48875.94,246,2339,0,50000.0,1124.06,741555408,246,0,1,11,3,784,0,0,456.47,1,2015,12,18,2016,12,29,0,21,51,2029,10,1,2015,12,18
929823609,3,2427.52,936,3431,0,7500.0,5072.48,929823609,936,0,1,14,3,2477,0,0,82.81,1,2014,7,10,2016,2,28,2,44,32,2019,8,1,2014,7,10
929823609,3,2254.97,936,3431,0,7500.0,5245.03,929823609,936,0,1,14,3,2477,0,0,94.76,1,2014,7,10,2016,2,28,10,5,14,2019,11,1,2014,7,10
929823609,3,3692.76,936,3431,0,7500.0,3807.24,929823609,936,0,1,14,3,2473,0,1,52.27,1,2014,7,10,2016,4,11,3,8,11,2021,8,1,2016,3,27
929823609,3,2737.51,936,3431,0,7500.0,4762.49,929823609,936,0,1,14,3,2477,0,2,102.8,1,2014,7,10,2016,4,20,8,20,21,2021,11,1,2016,3,27
929823609,3,6006.13,936,3431,0,7500.0,1493.87,929823609,936,0,1,14,3,2479,0,2,93.33,1,2014,7,10,2016,5,17,2,3,28,2018,12,1,2016,3,27
929823609,3,3713.97,936,3431,0,7500.0,3786.03,929823609,936,0,1,14,3,2479,0,2,134.59,1,2014,7,10,2016,7,27,13,33,4,2022,10,1,2016,3,27
929823609,3,5527.06,936,3431,0,7500.0,1972.94,929823609,936,0,1,14,3,2479,0,2,393.63,1,2014,7,10,2016,8,15,5,21,18,2027,1,1,2016,3,27
929823609,3,3386.71,936,3431,0,7500.0,4113.29,929823609,936,0,1,14,3,2486,0,1,179.87,1,2014,7,10,2016,9,26,2,25,48,2024,5,1,2016,3,27
929823609,3,2772.54,936,3431,0,7500.0,4727.46,929823609,938,0,1,14,3,2473,0,0,127.32,1,2014,7,10,2016,10,22,8,11,47,2021,6,1,2016,3,27
929823609,3,5910.76,936,3431,0,7500.0,1589.24,929823609,936,0,1,14,3,2476,0,2,304.29,1,2014,7,10,2016,11,11,4,16,25,2030,3,1,2016,3,27
929823609,3,5457.06,936,3431,0,7500.0,2042.94,929823609,938,0,1,14,3,2473,0,0,127.32,2,2014,7,10,2016,11,16,5,48,0,2021,6,1,2016,3,27
929823609,3,5177.35,936,3431,0,7500.0,2322.65,929823609,936,0,1,14,3,2479,0,2,126.57,1,2014,7,10,2016,11,21,1,43,23,2019,10,1,2016,3,27
259874258,3,13999.82,915,5955,0,15000.0,1000.18,259874258,915,0,1,17,3,2084,0,0,324.4,1,2015,4,2,2016,1,12,16,48,36,2019,1,1,2015,4,2
259874258,3,5051.37,896,7527,0,15000.0,9948.63,259874258,896,0,1,17,3,1065,0,2,231.52,1,2015,4,2,2016,12,4,15,19,37,2031,3,1,2015,4,2
102635965,3,996.9,628,1923,1,1000.0,3.1,102635965,628,0,1,3,3,1534,0,0,209.02,1,2015,8,30,2016,6,8,10,38,24,2023,11,1,2015,8,30
760220921,3,7236.61,579,9533,0,10000.0,2763.39,760220921,579,0,1,14,3,2475,1,0,718.9,1,2012,2,1,2016,3,30,21,59,4,2031,12,1,2012,2,1
760220921,3,1163.19,808,8084,0,10000.0,8836.81,760220921,808,0,1,14,3,2471,0,0,375.18,1,2012,2,1,2016,9,20,4,27,7,2027,12,1,2012,2,1
760220921,3,788.01,808,8084,0,10000.0,9211.99,760220921,808,0,1,14,3,2471,0,0,375.18,1,2012,2,1,2016,9,20,4,29,55,2027,12,1,2012,2,1
816714269,3,2443.97,674,7908,0,2500.0,56.03,816714269,674,0,1,13,3,1202,0,2,280.28,1,2015,4,20,2016,7,5,19,7,47,2020,2,1,2016,1,30
816714269,3,1990.47,674,7908,0,2500.0,509.53,816714269,674,0,1,13,3,1202,0,2,280.28,2,2015,4,20,2016,7,25,13,7,46,2020,2,1,2016,1,30
160796361,3,1822.68,585,8946,1,7500.0,5677.32,160796361,585,0,1,4,3,907,0,2,140.89,1,2015,4,15,2016,3,1,13,48,34,2025,8,1,2015,4,15
160796361,3,1744.86,651,398,1,7500.0,5755.14,160796361,651,0,1,4,3,1037,0,0,271.14,1,2015,4,15,2016,4,12,19,44,45,2028,3,1,2015,4,15
160796361,3,1473.72,585,8946,1,7500.0,6026.28,160796361,585,0,1,4,3,239,0,0,266.82,1,2015,4,15,2016,4,12,22,2,53,2025,10,1,2015,4,15
160796361,3,2139.1,651,398,1,7500.0,5360.9,160796361,651,0,1,4,3,2043,1,2,250.83,1,2015,4,15,2016,6,6,8,29,11,2022,12,1,2015,4,15
160796361,3,1972.1,585,8946,1,7500.0,5527.9,160796361,585,0,1,4,3,291,0,0,200.65,1,2015,4,15,2016,7,17,14,5,9,2026,10,1,2015,4,15
160796361,3,1545.57,651,398,1,7500.0,5954.43,160796361,651,0,1,4,3,1961,0,2,88.44,1,2015,4,15,2016,7,18,19,3,3,2027,4,1,2015,4,15
160796361,1,5289.7,651,398,1,7500.0,2210.3,160796361,651,0,1,4,1,346,0,2,406.64,1,2015,4,15,2016,8,9,22,51,18,2029,7,1,2015,4,15
160796361,3,601.03,585,8946,1,7500.0,6898.97,160796361,585,0,1,4,3,353,0,2,346.25,1,2015,4,15,2016,9,20,17,28,48,2028,2,1,2015,4,15
183028649,3,14879.59,546,1609,0,15000.0,120.41,183028649,546,0,1,14,3,2471,0,1,24.11,1,2013,6,17,2016,3,17,19,12,26,2025,4,1,2013,6,17
183028649,3,15000.0,546,1609,0,15000.0,0.0,183028649,546,0,1,14,3,2471,0,1,591.54,1,2013,6,17,2016,5,10,13,29,40,2023,12,1,2013,6,17
696607114,3,959.69,279,1943,0,2500.0,1540.31,696607114,279,0,1,14,3,2473,0,2,147.25,1,2015,11,1,2016,6,3,12,18,32,2026,9,1,2015,11,1
841197307,3,149.93,132,8716,0,500.0,350.07,841197307,132,0,1,14,3,2477,0,2,107.51,1,2013,12,2,2016,2,27,10,44,49,2019,12,1,2013,12,2
398322924,3,4319.64,855,6881,1,15000.0,10680.36,398322924,855,0,1,4,3,1975,0,1,216.31,1,2015,8,30,2016,5,11,14,15,57,2028,7,1,2015,8,30
398322924,3,2963.58,855,6881,1,15000.0,12036.42,398322924,855,0,1,4,3,772,0,2,364.38,1,2015,8,30,2016,5,20,2,7,56,2024,2,1,2015,8,30
398322924,3,5906.08,855,6881,1,15000.0,9093.92,398322924,855,0,1,4,3,407,0,0,80.93,1,2015,8,30,2016,8,22,22,51,32,2030,4,1,2015,8,30
398322924,3,7641.39,855,6881,0,15000.0,7358.61,398322924,855,0,1,14,3,2477,0,2,77.76,1,2015,8,30,2016,11,2,13,38,40,2019,9,1,2016,9,20
398322924,3,1994.34,855,6881,0,15000.0,13005.66,398322924,855,0,1,14,3,2477,0,0,145.49,1,2015,8,30,2016,12,15,12,36,48,2020,1,1,2016,9,20
813557056,3,4880.36,389,5451,0,5000.0,119.64,813557056,389,0,1,14,3,2479,1,2,601.85,1,2015,5,23,2016,4,19,4,42,37,2019,4,1,2015,5,23
813557056,3,5000.0,389,5451,1,5000.0,0.0,813557056,389,0,1,4,3,52,2,4,269.4,1,2015,5,23,2016,12,7,14,51,6,2020,7,1,2015,5,23
601148608,3,1432.52,967,4053,0,2500.0,1067.48,601148608,967,0,1,14,3,2477,0,1,62.21,1,2009,8,6,2016,2,22,11,20,16,2028,11,1,2016,1,18
601148608,3,2043.18,967,4053,0,2500.0,456.82,601148608,967,0,1,14,3,2477,0,1,223.96,1,2009,8,6,2016,4,5,2,12,28,2022,8,1,2016,3,11
601148608,3,268.71,967,4053,0,2500.0,2231.29,601148608,967,0,1,14,3,2477,0,2,62.37,1,2009,8,6,2016,4,16,4,33,52,2019,9,1,2016,3,11
601148608,3,372.85,967,4053,0,2500.0,2127.15,601148608,967,0,1,14,3,2477,0,2,206.61,1,2009,8,6,2016,5,13,1,22,0,2022,4,1,2016,3,11
601148608,3,1004.46,967,4053,0,2500.0,1495.54,601148608,967,0,1,10,3,682,1,2,247.58,1,2009,8,6,2016,7,2,13,56,6,2027,8,1,2016,3,11
601148608,3,854.16,967,4053,0,2500.0,1645.84,601148608,967,0,1,14,3,2477,0,4,117.58,1,2009,8,6,2016,7,27,1,28,17,2032,1,1,2016,3,11
601148608,3,1928.74,967,4053,0,2500.0,571.26,601148608,967,0,1,10,3,649,0,0,260.01,1,2009,8,6,2016,8,4,21,40,46,2023,10,1,2016,3,11
601148608,3,1144.03,967,4053,0,2500.0,1355.97,601148608,967,0,1,10,3,640,0,2,119.34,1,2009,8,6,2016,12,11,20,34,35,2021,2,1,2016,3,11
514404954,3,534.36,797,211,0,5000.0,4465.64,514404954,797,0,1,14,3,2485,0,1,125.14,1,2014,10,5,2016,11,24,22,39,32,2025,7,1,2014,10,5
770441597,3,3480.19,481,3810,0,5000.0,1519.81,770441597,481,0,1,17,3,2084,0,2,116.09,1,2015,9,13,2016,3,1,15,6,32,2024,6,1,2015,9,13
797028740,3,1081.99,110,9885,0,2500.0,1418.01,797028740,110,0,1,17,3,2084,0,0,333.58,1,2015,2,12,2016,4,26,15,46,53,2020,3,1,2016,1,18
797028740,3,731.44,373,751,0,2500.0,1768.56,797028740,118,0,1,17,3,1065,0,3,214.0,1,2015,2,12,2016,10,2,8,25,22,2021,11,1,2016,1,18
797028740,3,1853.84,110,9885,0,2500.0,646.16,797028740,110,0,1,17,3,1065,1,2,210.44,1,2015,2,12,2016,12,24,4,31,42,2025,7,1,2016,1,18
184687527,3,3014.8,350,7573,0,5000.0,1985.2,184687527,350,0,1,10,3,2228,0,0,339.71,1,2013,6,7,2016,8,10,10,26,57,2020,2,1,2013,6,7
184687527,3,1666.33,350,7573,0,5000.0,3333.67,184687527,350,0,1,10,3,1193,0,4,76.45,1,2013,6,7,2016,9,23,20,16,51,2020,2,1,2013,6,7
184687527,3,1589.88,350,7573,0,5000.0,3410.12,184687527,350,0,1,10,3,1193,0,4,76.45,1,2013,6,7,2016,9,23,20,18,33,2020,2,1,2013,6,7
184687527,3,1200.6,350,7573,0,5000.0,3799.4,184687527,350,0,1,10,3,2229,0,2,165.37,1,2013,6,7,2016,12,24,23,54,47,2019,1,1,2013,6,7
341888517,3,4716.04,737,6062,0,5000.0,283.96,341888517,737,0,1,13,3,1201,0,2,278.42,1,2014,3,22,2016,11,12,10,29,5,2026,1,1,2014,3,22
492660818,3,1716.47,451,6155,1,10000.0,8283.53,492660818,451,0,1,4,3,923,0,2,77.32,1,2009,10,25,2016,9,17,2,11,25,2021,4,1,2016,8,22
900828152,3,7195.73,237,6444,1,7500.0,304.27,900828152,237,0,1,5,3,156,0,2,273.28,1,2015,4,28,2016,1,6,10,48,11,2027,7,1,2015,4,28
900828152,3,5055.16,237,6444,0,7500.0,2444.84,900828152,237,0,1,14,3,2475,0,1,42.66,1,2015,4,28,2016,2,28,2,32,6,2025,4,1,2015,4,28
900828152,3,6705.76,237,6444,0,7500.0,794.24,900828152,237,0,1,14,3,2473,0,2,368.11,1,2015,4,28,2016,4,17,7,41,4,2029,11,1,2015,4,28
900828152,3,5590.52,237,6444,1,7500.0,1909.48,900828152,237,0,1,5,3,1529,0,2,75.9,1,2015,4,28,2016,4,26,10,38,14,2025,8,1,2015,4,28
900828152,3,5072.96,237,6444,0,7500.0,2427.04,900828152,237,0,1,17,3,2084,0,2,89.56,1,2015,4,28,2016,5,22,23,44,48,2031,9,1,2015,4,28
798198577,3,1000.0,155,5076,0,1000.0,0.0,798198577,155,0,1,14,3,2471,0,1,129.28,1,2013,9,20,2016,3,1,1,42,36,2026,7,1,2013,9,20
798198577,3,848.31,155,5076,0,1000.0,151.69,798198577,155,0,1,14,3,2471,0,1,129.28,2,2013,9,20,2016,3,25,6,6,57,2026,7,1,2013,9,20
798198577,3,688.6,155,5076,0,1000.0,311.4,798198577,155,0,1,14,3,2473,0,1,93.24,1,2013,9,20,2016,4,17,10,35,25,2024,11,1,2013,9,20
787227033,3,434.39,799,1800,1,500.0,65.61,787227033,799,0,1,16,3,2092,0,2,415.32,1,2014,7,10,2016,1,16,1,40,11,2019,10,1,2014,7,10
787227033,3,248.1,996,1912,1,500.0,251.9,787227033,996,0,1,16,3,2468,0,1,638.09,1,2014,7,10,2016,7,24,1,36,15,2026,8,1,2014,7,10
787227033,3,287.47,799,1800,1,500.0,212.53,787227033,799,0,1,16,3,2468,0,1,131.09,1,2014,7,10,2016,10,24,10,29,55,2029,3,1,2014,7,10
537185278,3,17656.94,822,4813,0,20000.0,2343.06,537185278,822,0,1,17,3,1065,0,1,153.26,1,2015,1,25,2016,3,14,11,49,7,2023,10,1,2015,1,25
537185278,3,14703.95,822,4813,0,20000.0,5296.05,537185278,822,0,1,17,3,1065,1,0,18.61,1,2015,1,25,2016,5,20,0,35,38,2022,2,1,2015,1,25
674971279,3,250.0,507,2364,1,250.0,0.0,674971279,507,0,1,4,3,1869,0,2,101.79,1,2013,11,24,2016,2,2,7,56,26,2023,9,1,2013,11,24
674971279,3,236.45,507,2364,1,250.0,13.55,674971279,507,0,1,4,3,2438,0,2,366.61,1,2013,11,24,2016,4,9,13,37,56,2026,1,1,2013,11,24
674971279,3,4.18,507,2364,0,250.0,245.82,674971279,507,0,1,0,3,2150,1,2,251.61,1,2013,11,24,2016,4,29,6,35,5,2029,3,1,2013,11,24
674971279,3,189.75,507,2364,1,250.0,60.25,674971279,507,0,1,4,3,124,0,2,284.45,1,2013,11,24,2016,6,23,17,56,43,2020,7,1,2013,11,24
674971279,3,-141.64,507,2364,1,250.0,391.64,674971279,507,0,1,4,3,1864,0,0,272.24,1,2013,11,24,2016,9,10,22,35,55,2031,11,1,2016,9,10
674971279,3,250.0,507,2364,0,250.0,0.0,674971279,507,0,1,17,3,2084,0,4,124.58,1,2013,11,24,2016,12,13,15,47,55,2024,9,1,2016,9,10
236086932,3,49990.58,650,3383,0,50000.0,9.42,236086932,650,0,1,14,3,2472,1,2,510.63,1,2015,10,1,2016,8,30,5,56,27,2022,7,1,2015,10,1
112681419,3,14134.72,342,2639,0,15000.0,865.28,112681419,342,0,1,14,3,2486,0,0,102.17,1,2015,1,14,2016,1,19,9,22,29,2024,7,1,2015,1,14
112681419,3,14173.61,342,2639,0,15000.0,826.39,112681419,342,0,1,14,3,2475,0,0,488.45,1,2015,1,14,2016,3,3,10,15,2,2025,4,1,2015,1,14
112681419,3,14643.35,342,2639,0,15000.0,356.65,112681419,372,0,1,14,3,2477,0,2,316.63,1,2015,1,14,2016,6,11,2,14,13,2025,5,1,2015,1,14
112681419,3,13751.62,342,2639,0,15000.0,1248.38,112681419,342,0,1,14,3,2472,0,2,164.76,1,2015,1,14,2016,6,18,6,20,40,2024,6,1,2015,1,14
112681419,3,14175.37,342,2639,0,15000.0,824.63,112681419,342,0,1,14,3,2477,0,2,233.41,1,2015,1,14,2016,10,17,7,14,29,2025,4,1,2016,8,30
112681419,3,14289.73,342,2639,0,15000.0,710.27,112681419,342,0,1,14,3,2472,0,0,156.72,1,2015,1,14,2016,12,12,7,12,27,2030,2,1,2016,8,30
112681419,3,13854.84,342,2639,0,15000.0,1145.16,112681419,342,0,1,14,3,2479,0,2,249.89,1,2015,1,14,2016,12,24,16,17,29,2028,3,1,2016,8,30
761150998,3,2500.0,688,986,0,2500.0,0.0,761150998,688,0,1,14,3,2485,0,2,173.86,1,2015,8,11,2016,7,2,15,59,58,2023,12,1,2015,8,11
761150998,3,2500.0,688,986,0,2500.0,0.0,761150998,688,0,1,14,3,2488,0,0,44.28,1,2015,8,11,2016,8,23,22,25,16,2027,2,1,2015,8,11
510683622,3,6413.97,482,4833,0,7500.0,1086.03,510683622,482,0,1,14,3,2487,0,2,126.5,1,2015,10,29,2016,1,14,6,41,12,2020,3,1,2015,10,29
510683622,3,7181.25,482,4833,0,7500.0,318.75,510683622,482,0,1,14,3,2485,0,2,269.23,1,2015,10,29,2016,10,12,10,35,51,2029,12,1,2015,10,29
902373182,3,10000.0,859,4816,0,10000.0,0.0,902373182,859,0,1,14,3,2473,0,0,192.74,1,2015,8,5,2016,6,4,3,23,2,2022,6,1,2015,8,5
292159535,3,13773.13,689,3269,0,15000.0,1226.87,292159535,689,0,1,10,3,2259,0,0,20.83,1,2013,6,5,2016,5,31,18,47,18,2029,3,1,2013,6,5
973191329,3,5280.59,366,354,0,15000.0,9719.41,973191329,366,0,1,17,3,1065,0,2,12.33,1,2015,7,18,2016,1,22,12,36,50,2030,8,1,2016,1,5
973191329,3,6959.97,366,354,0,15000.0,8040.03,973191329,366,0,1,17,3,1065,0,4,346.12,1,2015,7,18,2016,2,15,15,40,15,2023,10,1,2016,1,29
973191329,3,1056.67,941,125,0,15000.0,13943.33,973191329,941,0,1,17,3,2084,0,2,915.91,1,2015,7,18,2016,3,14,15,31,50,2019,8,1,2016,1,29
973191329,3,3214.38,366,354,0,15000.0,11785.62,973191329,366,0,1,17,3,1065,0,2,322.39,1,2015,7,18,2016,3,23,7,47,41,2022,3,1,2016,1,29
973191329,3,11777.69,366,354,0,15000.0,3222.31,973191329,366,0,1,17,3,1065,0,2,35.91,1,2015,7,18,2016,4,4,17,21,42,2027,6,1,2016,1,29
973191329,3,10983.19,366,354,0,15000.0,4016.81,973191329,366,0,1,3,3,25,0,1,433.63,1,2015,7,18,2016,4,7,18,9,22,2024,1,1,2016,1,29
973191329,3,4810.76,941,125,0,15000.0,10189.24,973191329,941,0,1,17,3,1065,0,2,496.54,1,2015,7,18,2016,4,15,22,59,16,2021,8,1,2016,1,29
973191329,3,6734.29,941,125,0,15000.0,8265.71,973191329,941,0,1,17,3,2084,0,2,25.91,1,2015,7,18,2016,4,27,14,15,20,2019,9,1,2016,1,29
973191329,3,9745.58,941,125,0,15000.0,5254.42,973191329,941,0,1,17,3,2084,1,2,474.64,1,2015,7,18,2016,5,18,0,26,48,2026,2,1,2016,5,13
973191329,3,9270.94,941,125,0,15000.0,5729.06,973191329,941,0,1,17,3,2084,1,2,474.64,1,2015,7,18,2016,5,18,0,28,59,2026,2,1,2016,5,13
